facility_id,project_family,project_name,project_division,project_unit,project_subunit,project_path,membership_role,assignment_confidence,evidence_rule_id,evidence_url,project_key,project_id
CVY_684A50A7,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6854AE68,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6860DB5D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_687AE54D,Local/regional public,Los Vaqueros water-supply system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Los Vaqueros water-supply system|||,PRJ_3F2C967F
CVY_688E49F0,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_68ADFDDC,Local/regional public,Alta Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Alta Irrigation District|||,PRJ_6C774515
CVY_68DFDBBC,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_68F5D382,Other Reclamation,Reclamation project (unit unassigned),,,,,facility,needs_project_crosswalk,RECLAMATION_UNASSIGNED_FALLBACK,,Other Reclamation|Reclamation project (unit unassigned)|||,PRJ_03E91FED
CVY_692A4E5E,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_695653F5,Other Reclamation,Orland Project,,Orland Project conveyance,,Orland Project conveyance,facility,authoritative_crosswalk,BOR_ORLAND,https://www.usbr.gov/projects/index.php?id=373,Other Reclamation|Orland Project||Orland Project conveyance|,PRJ_2D64A265
CVY_69CAA938,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_69CC3D53,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_69D2E0E3,Local/regional public,Briggs-West Gridley Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Briggs-West Gridley Irrigation District conveyance system|||,PRJ_5A08500E
CVY_69E42599,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_69E5692F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_69E8681A,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6A1B2449,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6A3546A4,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6A4FFB38,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6A69B881,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Glenn-Colusa Irrigation District conveyance system|||,PRJ_116F9B5B
CVY_6A848799,CVP,Central Valley Project,San Felipe Division,Hollister Conduit,,San Felipe Division > Hollister Conduit,facility,authoritative_crosswalk,CVP_SAN_FELIPE_HOLLISTER,https://www.usbr.gov/projects/index.php?id=392,CVP|Central Valley Project|San Felipe Division|Hollister Conduit|,PRJ_26715A47
CVY_6A8E4D15,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6A8E4D16,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6A90F013,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6B0DD6F4,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6B6083D9,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6BDB5A06,Other Reclamation,Cachuma Project,,South Coast conveyance system,,South Coast conveyance system,facility,authoritative_crosswalk,BOR_CACHUMA,https://www.usbr.gov/projects/index.php?id=336,Other Reclamation|Cachuma Project||South Coast conveyance system|,PRJ_10852A82
CVY_6C314E55,Local/regional public,Briggs-West Gridley Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Briggs-West Gridley Irrigation District conveyance system|||,PRJ_5A08500E
CVY_6C680827,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6D627D57,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6E2A5525,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,facility,authoritative_crosswalk,BOR_ROGUE,https://www.usbr.gov/projects/index.php?id=430,Other Reclamation|Rogue River Basin Project||Talent Division|,PRJ_42080C31
CVY_6E2DE938,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6ECD2484,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6EDA9E76,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,facility,authoritative_crosswalk,BOR_ROGUE,https://www.usbr.gov/projects/index.php?id=430,Other Reclamation|Rogue River Basin Project||Talent Division|,PRJ_42080C31
CVY_6EED3106,Local/regional public,Grasslands Water District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Grasslands Water District conveyance system|||,PRJ_37C0CF47
CVY_6F343214,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6F980727,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6FA4A611,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6FB24F7D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6FB24F80,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_6FB24F85,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_70540BB5,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_70675110,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_70C74644,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_70DF9FF2,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_70F0B9EE,CVP,Central Valley Project,Sacramento River Division,Sacramento Canals Unit,Corning Canal,Sacramento River Division > Sacramento Canals Unit > Corning Canal,facility,authoritative_crosswalk,CVP_SAC_CANALS_CORNING,https://www.usbr.gov/projects/index.php?id=509,CVP|Central Valley Project|Sacramento River Division|Sacramento Canals Unit|Corning Canal,PRJ_474A8ED9
CVY_71131C37,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_71136E82,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7139F00F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_714CDA53,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_715C2E0B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_716F83B3,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Glenn-Colusa Irrigation District conveyance system|||,PRJ_116F9B5B
CVY_71841F8B,Local/regional public,City of Redding,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|City of Redding|||,PRJ_03DC9E6D
CVY_71E5246B,Other Reclamation,Solano Project,,Putah South Canal system,,Putah South Canal system,facility,authoritative_crosswalk,BOR_SOLANO,https://www.usbr.gov/projects/index.php?id=421,Other Reclamation|Solano Project||Putah South Canal system|,PRJ_055E9D4D
CVY_72D57BBF,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_72F94214,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_734E3829,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_73E462C2,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7427F83D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_743BD4C4,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_74560277,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_74783308,Local/regional public,Kern Delta Water District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Kern Delta Water District|||,PRJ_321610D6
CVY_74D9971D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_74FEDB53,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7526BD08,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_754C0713,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_755B517B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_760DF4A2,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_765E0702,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_76634C0F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_76A44332,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_770BD49D,Other Reclamation,Cachuma Project,,South Coast conveyance system,,South Coast conveyance system,facility,authoritative_crosswalk,BOR_CACHUMA,https://www.usbr.gov/projects/index.php?id=336,Other Reclamation|Cachuma Project||South Coast conveyance system|,PRJ_10852A82
CVY_7826AED1,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_789F528C,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_78E9F626,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7909632D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_79CE4828,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_79F9AA10,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7A0B1A5D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7A262331,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7A33C51E,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7AA4497B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7AE6FDB7,Local/regional public,Kern Delta Water District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Kern Delta Water District|||,PRJ_321610D6
CVY_7AEED43B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7AF7E65A,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7B1C542C,Local/regional public,Local; Metropolitan Water District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Local; Metropolitan Water District|||,PRJ_1D39ED85
CVY_7B342281,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7B5DBCFD,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7B9A1CC1,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7B9EA45D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7C44C372,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7C71CE99,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7CAE711B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7CE8FDE1,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7CF4C76F,Local/regional public,Merced Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Merced Irrigation District|||,PRJ_68D0A222
CVY_7D89199A,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7DA99B21,Local/regional public,Richvale Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Richvale Irrigation District conveyance system|||,PRJ_56A34207
CVY_7DB20E6A,Local/regional public,Mokelumne Aqueduct system,,,,,facility,reviewed,LOCAL_MOKELUMNE,,Local/regional public|Mokelumne Aqueduct system|||,PRJ_283DBF7B
CVY_7DF89D20,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7E194B41,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7E4B2427,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7E68183C,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7EAFBEC0,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7ECAE569,Other Reclamation,Reclamation project (unit unassigned),,,,,facility,needs_project_crosswalk,RECLAMATION_UNASSIGNED_FALLBACK,,Other Reclamation|Reclamation project (unit unassigned)|||,PRJ_03E91FED
CVY_7EF18798,Local/regional public,Merced Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Merced Irrigation District conveyance system|||,PRJ_0A905B09
CVY_7EF7280B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7EFF563B,Local/regional public,South San Joaquin Irrigation District system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|South San Joaquin Irrigation District system|||,PRJ_215CCADB
CVY_7F8E6488,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_7FAFDA84,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_7FEADF60,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
