facility_id,canonical_name,facility_segment_count,facility_crosses_blm,facility_length_mi_source,facility_length_on_blm_mi,facility_min_blm_distance_mi,facility_length_mi_calculated,facility_pct_length_on_blm,facility_crossing_segment_count,facility_crossing_count
CVY_0BBE0266,Woodleaf Tunnel and Penstrock,1,FALSE,4.087465891161731,0,3.826969436599237,4.087465891161731,0,0,0
CVY_0BDD000D,ADY CANAL,1,FALSE,7.62037029993175,0,2.513295001491506,7.62037029993175,0,0,0
CVY_0C5215FD,Drum Powerhouse No.1 Penstock,2,FALSE,2.1506182763832715,0,1.4371626757216132,2.1506182763832715,0,0,0
CVY_0CAFF254,Hetch-hetchy Aqueduct,88,TRUE,270.2989960334657,3.4314533644888723,0,270.2989960334657,1.2695028153430596,11,11
CVY_0D2CEDFF,Enterprise Canal,1,FALSE,33.359383938781214,0,3.4603201439524396,33.359383938781214,0,0,0
CVY_0D2EC9C0,Ceres Main Canal,2,FALSE,20.795022534874082,0,9.161388822631721,20.795022534874082,0,0,0
CVY_0D472519,Turner Canal,7,FALSE,0.7193854991115969,0,5.444072554765782,0.7193854991115969,0,0,0
CVY_0D608CD5,Unnamed conveyance — Major Conveyance row 634,1,FALSE,2.8327427629933934,0,15.793329654898415,2.8327427629933934,0,0,0
CVY_0D8860BF,Tunnel Canal Extension,1,FALSE,1.0583297012426434,0,0.2549413194629884,1.0583297012426434,0,0,0
CVY_0DBA473B,River Branch Canal,1,FALSE,12.884891635543443,0,16.133695517535738,12.884891635543443,0,0,0
CVY_0E0EE5E3,Berenda Mesa Canal,3,FALSE,15.428639420904783,0,0.40414175838104943,15.428639420904783,0,0,0
CVY_0E2A3849,Rough and Ready Canal,2,TRUE,6.044582124713273,0.055907152479447955,0,6.044582124713273,0.924913440266972,1,1
CVY_0E80956D,Farm Ditch,1,FALSE,10.368268499760095,0,0.5086923456708086,10.368268499760095,0,0,0
CVY_0EBAA903,Los Angeles Aqueduct,212,TRUE,581.107780250048,123.61792983983962,0,581.107780250048,21.272805844493668,82,82
CVY_0ED1C9C7,Buck Island - Loon Lake Tunnel,1,FALSE,1.5573838290197046,0,23.51486509884766,1.5573838290197046,0,0,0
CVY_0F33614D,Bowman-Spaulding Conduit,4,FALSE,9.836463713596762,0,9.594960324509021,9.836463713596762,0,0,0
CVY_0F572C69,Oakdale South Main Canal,1,FALSE,19.88397208086688,0,1.8826068200306376,19.88397208086688,0,0,0
CVY_0F870F5F,"36"" DMC Pipeline",1,FALSE,2.1431602198527995,0,13.223490107627017,2.1431602198527995,0,0,0
CVY_0F89C562,Glenn Colusa Canal,6,FALSE,107.0915071794678,0,3.5468261462870294,107.0915071794678,0,0,0
CVY_0F999C94,Briggs-West Gridley Irrigation District Traynor Lateral,2,FALSE,8.310442267342427,0,14.726296237103298,8.310442267342427,0,0,0
CVY_0FFAA7B8,DELTA-CONTRA COSTA SHORTCUT PIPELINE,1,FALSE,5.111121450620785,0,8.449287574859255,5.111121450620785,0,0,0
CVY_100B882F,Central Main Canal,10,FALSE,14.91408645878871,0,2.531197858252826,14.91408645878871,0,0,0
CVY_10153E24,Short Main Canal,1,FALSE,1.1657144436787588,0,4.558601944638964,1.1657144436787588,0,0,0
