source_layer,source_layer_url,source_service_url,source_objectid,source_globalid,component_id,wilderness_id,source_semantic_id,source_nlcs_id,source_name,standardized_name,casefile_no,managing_agency_code,managing_agency,co_managing_agencies,local_managing_unit,local_unit_url,blm_role,blm_role_summary,blm_office,blm_office_url,blm_managed_component,geographic_state,counties,source_gis_acres,calculated_acres,acreage_difference_acres,acreage_difference_pct,component_description,geometry_type,source_crs,geometry_caveat,source_designation_date,source_public_law_code,source_has_blm_lands,source_sma_id,source_sma_label,source_shape_length,source_shape_area_m2,source_modify_date,source_feature_count_at_build,source_dataset_modified,source_download_url,last_verified,brim_snapshot_representation_status,brim_snapshot_component_id,brim_snapshot_globalid,brim_snapshot_same_globalid,brim_snapshot_calculated_geometry_acres,brim_snapshot_geometry_valid,brim_snapshot_export_date,brim_snapshot_notes,snapshot_comparison_verified_on
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1869,{6F413BA6-F8B7-43C5-A149-C688EFEA6212},blmca-6f413ba6-f8b7-43c5-a149-c688efea6212,fw-3148,3148,NLCS000182,Santa Lucia Wilderness,Santa Lucia Wilderness,CACA   050517,8,USFS,BLM; USFS,,,co_manager,BLM manages another mapped component of this named wilderness; the selected component is administered by USFS.,,,False,CA,,19161.0,19161.373,0.373,0.0019,USFS-managed component of a shared-agency wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1978-02-24,3.0,Yes,915,USFS,96250.40696,77543326.903,2017-01-24,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-6f413ba6-f8b7-43c5-a149-c688efea6212,{6F413BA6-F8B7-43C5-A149-C688EFEA6212},True,19161.373,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1882,{C68EB923-95DA-4A40-AD19-9CF4627928D3},blmca-c68eb923-95da-4a40-ad19-9cf4627928d3,fw-3154,3154,NLCS000190,Santa Rosa Wilderness,Santa Rosa Wilderness,CACA   03511702,6,BLM,BLM; USFS,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,manages_component_only,BLM manages this mapped component; the named wilderness also has component(s) administered by USFS.,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,True,CA,,3024.0,3023.939,-0.061,-0.002,BLM-managed component of a shared-agency wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-20,20.0,Yes,2,BLM,37101.668381,12237445.899,2018-08-03,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,represented_in_legacy_merged_snapshot_geometry,blmca-13178a36-e944-4843-a50f-47e2f3c6c6fa,{13178A36-E944-4843-A50F-47E2F3C6C6FA},False,94954.225,True,2026-04-23,"The raw BRIM polygon combines the two current BLM Santa Rosa components. Its geometry is 94,954.225 acres, while the retained GIS_Acres attribute is only 3,024 acres. The legacy GlobalID no longer exists in the current service.",2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1881,{DF17BCFE-A779-4E95-B77A-F0BAE580504A},blmca-df17bcfe-a779-4e95-b77a-f0bae580504a,fw-3154,3154,NLCS000190,Santa Rosa Wilderness,Santa Rosa Wilderness,CACA   035117,6,BLM,BLM; USFS,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,manages_component_only,BLM manages this mapped component; the named wilderness also has component(s) administered by USFS.,Palm Springs-South Coast Field Office,https://www.blm.gov/office/palm-springs-south-coast-field-office,True,CA,,91930.0,91930.286,0.286,0.0003,BLM-managed component of a shared-agency wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,143146.238747,372028669.015,2018-08-03,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,represented_in_legacy_merged_snapshot_geometry,blmca-13178a36-e944-4843-a50f-47e2f3c6c6fa,{13178A36-E944-4843-A50F-47E2F3C6C6FA},False,94954.225,True,2026-04-23,"The raw BRIM polygon combines the two current BLM Santa Rosa components. Its geometry is 94,954.225 acres, while the retained GIS_Acres attribute is only 3,024 acres. The legacy GlobalID no longer exists in the current service.",2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1890,{12FF86CC-23BA-433F-8C5C-82BE74B2CCEA},blmca-12ff86cc-23ba-433f-8c5c-82be74b2ccea,fw-3154,3154,NLCS000190,Santa Rosa Wilderness,Santa Rosa Wilderness,,8,USFS,BLM; USFS,,,co_manager,BLM manages another mapped component of this named wilderness; the selected component is administered by USFS.,,,False,CA,,19690.0,19689.906,-0.094,-0.0005,USFS-managed component of a shared-agency wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,915,USFS,49365.943142,79682221.185,2018-08-03,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-12ff86cc-23ba-433f-8c5c-82be74b2ccea,{12FF86CC-23BA-433F-8C5C-82BE74B2CCEA},True,19689.906,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1891,{8899C885-723F-4CD0-B572-1A01A56D47E8},blmca-8899c885-723f-4cd0-b572-1a01a56d47e8,fw-3154,3154,NLCS000190,Santa Rosa Wilderness,Santa Rosa Wilderness,,8,USFS,BLM; USFS,,,co_manager,BLM manages another mapped component of this named wilderness; the selected component is administered by USFS.,,,False,CA,,20.0,19.645,-0.355,-1.775,USFS-managed component of a shared-agency wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-20,20.0,Yes,915,USFS,1867.50354,79500.887,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-8899c885-723f-4cd0-b572-1a01a56d47e8,{8899C885-723F-4CD0-B572-1A01A56D47E8},True,19.645,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,2807,{B40922A1-0597-4353-A614-390AC679937F},blmca-b40922a1-0597-4353-a614-390ac679937f,fw-3179,3179,NLCS000140,Sawtooth Mountains Wilderness,Sawtooth Mountains Wilderness,CACA   03511801,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,123.0,122.587,-0.413,-0.3358,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2014-10-23,4.0,YES,2,BLM,3257.541046,496090.359,2016-05-19,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-b40922a1-0597-4353-a614-390ac679937f,{B40922A1-0597-4353-A614-390AC679937F},True,122.587,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1819,{EEB60217-6162-4B84-ACBA-77245C5DE6B7},blmca-eeb60217-6162-4b84-acba-77245c5de6b7,fw-3179,3179,NLCS000140,Sawtooth Mountains Wilderness,Sawtooth Mountains Wilderness,CACA   035118,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,33744.0,33744.402,0.402,0.0012,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,79117.759317,136558751.211,2018-08-06,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-eeb60217-6162-4b84-acba-77245c5de6b7,{EEB60217-6162-4B84-ACBA-77245C5DE6B7},True,33744.402,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1967,{08752AA0-6DCD-40F8-9FAE-BE82C561E56C},blmca-08752aa0-6dcd-40f8-9fae-be82c561e56c,fw-3213,3213,,Sequoia-Kings Canyon Wilderness,Sequoia-Kings Canyon Wilderness,,5,NPS,NPS,,,no_identified_management_role,,,,False,CA,,723045.0,723047.507,2.507,0.0003,NPS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,2012,NPS,442319.346418,2926069447.87,2015-12-16,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-08752aa0-6dcd-40f8-9fae-be82c561e56c,{08752AA0-6DCD-40F8-9FAE-BE82C561E56C},True,723047.507,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,2398,{96EA7771-8B79-4994-B85E-2AD6BC557011},blmca-96ea7771-8b79-4994-b85e-2ad6bc557011,fw-3213,3213,,Sequoia-Kings Canyon Wilderness,Sequoia-Kings Canyon Wilderness,UNK,5,NPS,NPS,,,no_identified_management_role,,,,False,CA,,45327.0,45326.944,-0.056,-0.0001,NPS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-30,20.0,NO,2012,NPS,124111.216251,183431632.506,2015-12-16,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-96ea7771-8b79-4994-b85e-2ad6bc557011,{96EA7771-8B79-4994-B85E-2AD6BC557011},True,45326.944,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1923,{2392F0E5-0991-4F62-9523-69DA6498D5CB},blmca-2392f0e5-0991-4f62-9523-69da6498d5cb,fw-3217,3217,,Sespe Wilderness,Sespe Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,219740.0,219741.293,1.293,0.0006,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1992-06-19,9.0,NO,915,USFS,245128.449854,889261464.014,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-2392f0e5-0991-4f62-9523-69da6498d5cb,{2392F0E5-0991-4F62-9523-69DA6498D5CB},True,219741.293,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1944,{239B5B95-4C8B-4FF7-A7BC-664D24FA8722},blmca-239b5b95-4c8b-4ff7-a7bc-664d24fa8722,fw-3240,3240,,Sheep Mountain Wilderness,Sheep Mountain Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,43334.0,43334.216,0.216,0.0005,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,73592.927739,175367352.206,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-239b5b95-4c8b-4ff7-a7bc-664d24fa8722,{239B5B95-4C8B-4FF7-A7BC-664D24FA8722},True,43334.216,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1847,{7007A359-F08F-4F45-82F5-AE8827246055},blmca-7007a359-f08f-4f45-82f5-ae8827246055,fw-3245,3245,NLCS000168,Sheephole Valley Wilderness,Sheephole Valley Wilderness,CACA   035119,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,195214.0,195214.67,0.67,0.0003,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,128613.300943,790005740.597,2018-08-07,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-7007a359-f08f-4f45-82f5-ae8827246055,{7007A359-F08F-4F45-82F5-AE8827246055},True,195214.67,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1950,{F77B15BE-4721-4218-AC82-CB7FD942528F},blmca-f77b15be-4721-4218-ac82-cb7fd942528f,fw-3293,3293,,Silver Peak Wilderness,Silver Peak Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,32088.0,32088.463,0.463,0.0014,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1992-06-19,9.0,NO,915,USFS,91625.856367,129857403.41,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-f77b15be-4721-4218-ac82-cb7fd942528f,{F77B15BE-4721-4218-AC82-CB7FD942528F},True,32088.463,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1984,{977CF162-D75B-4877-8AAA-E1E4A344B77C},blmca-977cf162-d75b-4877-8aaa-e1e4a344b77c,fw-3299,3299,,Siskiyou Wilderness,Siskiyou Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,29621.0,29621.576,0.576,0.0019,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2006-10-17,17.0,NO,915,USFS,166555.330862,119874264.286,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-977cf162-d75b-4877-8aaa-e1e4a344b77c,{977CF162-D75B-4877-8AAA-E1E4A344B77C},True,29621.576,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1983,{B7311A84-04B7-4844-9DC6-04A8F017E19E},blmca-b7311a84-04b7-4844-9dc6-04a8f017e19e,fw-3299,3299,,Siskiyou Wilderness,Siskiyou Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,150276.0,150276.463,0.463,0.0003,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,196506.532047,608147271.295,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-b7311a84-04b7-4844-9dc6-04a8f017e19e,{B7311A84-04B7-4844-9DC6-04A8F017E19E},True,150276.463,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1945,{C0208970-3767-42C3-ABC2-C34D23C42FDD},blmca-c0208970-3767-42c3-abc2-c34d23c42fdd,fw-3322,3322,,Snow Mountain Wilderness,Snow Mountain Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,36747.0,36747.482,0.482,0.0013,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,72727.016038,148711783.802,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-c0208970-3767-42c3-abc2-c34d23c42fdd,{C0208970-3767-42C3-ABC2-C34D23C42FDD},True,36747.482,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1946,{F5C34BAF-6154-4F56-8B4E-D2423EF9534A},blmca-f5c34baf-6154-4f56-8b4e-d2423ef9534a,fw-3322,3322,,Snow Mountain Wilderness,Snow Mountain Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,23707.0,23707.122,0.122,0.0005,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2006-10-17,17.0,NO,915,USFS,179665.783517,95939319.843,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-f5c34baf-6154-4f56-8b4e-d2423ef9534a,{F5C34BAF-6154-4F56-8B4E-D2423EF9534A},True,23707.122,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,5232,{576E2312-6D4C-472B-9FD4-6F1187209272},blmca-576e2312-6d4c-472b-9fd4-6f1187209272,fw-4547,4547,NLCS000209,Soda Mountains Wilderness,Soda Mountains Wilderness,CACA   058844,6,BLM,BLM,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,True,CA,,84988.0,84988.295,0.295,0.0003,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2019-03-12,,YES,2,BLM,161456.068913,343935426.082,2023-02-18,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-576e2312-6d4c-472b-9fd4-6f1187209272,{576E2312-6D4C-472B-9FD4-6F1187209272},True,84988.295,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1875,{5D953EEB-A949-482F-92CB-84D4847F12CB},blmca-5d953eeb-a949-482f-92cb-84d4847f12cb,fw-3340,3340,NLCS000186,South Fork Eel River Wilderness,South Fork Eel River Wilderness,CACA   048514,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,13034.0,13034.365,0.365,0.0028,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2006-10-17,17.0,Yes,2,BLM,91519.023867,52748204.938,2017-01-26,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-5d953eeb-a949-482f-92cb-84d4847f12cb,{5D953EEB-A949-482F-92CB-84D4847F12CB},True,13034.365,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,2005,{6364CD69-6D83-4B9E-B9A0-EE0A5D72A18A},blmca-6364cd69-6d83-4b9e-b9a0-ee0a5d72a18a,fw-3344,3344,,South Fork San Jacinto Wilderness,South Fork San Jacinto Wilderness,UNK,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,20158.0,20158.249,0.249,0.0012,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-20,20.0,NO,915,USFS,103979.05485,81577541.023,2015-12-16,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-6364cd69-6d83-4b9e-b9a0-ee0a5d72a18a,{6364CD69-6D83-4B9E-B9A0-EE0A5D72A18A},True,20158.249,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1805,{C8B666E8-9C28-4CBF-8360-A1E8D76E490A},blmca-c8b666e8-9c28-4cbf-8360-a1e8d76e490a,fw-3352,3352,NLCS000126,South Nopah Range Wilderness,South Nopah Range Wilderness,CACA   035120,6,BLM,BLM,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,sole_manager,Sole managing agency represented in the BLM California source.,Barstow Field Office,https://www.blm.gov/office/barstow-field-office,True,CA,,18290.0,18290.432,0.432,0.0024,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,56942.943407,74018751.902,2018-08-07,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-c8b666e8-9c28-4cbf-8360-a1e8d76e490a,{C8B666E8-9C28-4CBF-8360-A1E8D76E490A},True,18290.432,True,2026-04-23,,2026-08-05
